rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,rmcalls,rmmou,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,csa,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,mtrcycle,rv,ownrent,dwlltype,marital,age1,age2,adults,income,numbcars,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,car_buy,eqpdays,Customer_ID,mail,phoneswap,retentioncall,acptcall,referrals,pcowner_binary,women,mailordr_binary,mailresp_binary,Cluster
103.8875,732.5,66.4425,1.98,140.25,56.0925,55.8,0.2925,1.8725,-167.5,-27.3075,7.0,False,0.3333333333,False,39.0,False,133.0,False,161.0,1.0,5.6666666667,65.666666667,62.846666667,69.333333333,0.3333333333,353.13666667,0.1566666667,267.18,47.0,53.473333333,17.666666667,30.696666667,210.66666667,True,406.51,True,56.333333333,False,213.80666667,False,7.3333333333,162.0,False,3.3333333333,False,40,3,3,Y,BA,N,8.0,17.0,9360,24207.0,3621.68,3543.9,24046.0,9293,93.26,632.79,244.55,788,275,113,850.0,304.0,95.0,SFRSCL408,CALIFORNIA NORTH AREA,Y,R,99.989990234375,4.0,4.0,WCMB,False,False,False,O,S,M,52.0,50.0,3.0,5.0,1.0,False,H,U,U,U,U,U,Y,New,306.0,1002615,False,True,False,False,False,False,False,True,True,1
50.385,331.75,44.99,2.7225,24.75,8.6725,8.575,0.0975,0.0,26.25,-11.005,2.3333333333,False,3.6666666667,False,30.666666667,False,32.0,False,111.66666667,0.3333333333,0.0,0.0,0.0,11.666666667,0.0,171.3,0.2233333333,72.023333333,24.333333333,13.323333333,1.0,2.1566666667,97.666666667,True,163.91666667,True,45.333333333,False,79.406666667,False,6.0,112.0,False,2.0,True,42,1,1,Y,BA,N,0.0,0.0,7535,16777.0,2172.96,2100.31,16384.0,7309,53.85,420.1,187.41,323,135,54,264.0,106.0,47.0,MINMIN612,MIDWEST AREA,Y,N,149.989990234375,3.0,2.0,WCMB,False,False,False,O,S,M,52.0,52.0,6.0,7.0,3.0,False,S,U,U,U,Y,Y,Y,New,32.0,1002616,False,True,False,False,False,True,False,True,True,1
78.1925,818.75,34.99,1.485,87.25,34.895,34.7,0.195,0.0,-19.75,15.7675,8.0,False,1.0,False,22.0,False,164.33333333,False,198.0,1.0,0.0,0.0,0.0,94.666666667,1.3333333333,272.26666667,1.2066666667,264.49333333,116.33333333,154.79666667,37.666666667,105.17333333,160.0,True,266.02666667,True,147.33333333,True,270.73333333,True,9.0,199.0,False,2.6666666667,False,38,1,1,N,A,N,0.0,0.0,8520,18640.0,2071.3,1937.61,18379.0,8402,53.82,510.53,233.39,825,414,73,695.0,346.0,63.0,NYCQUE917,NEW YORK CITY AREA,Y,N,79.989990234375,2.0,2.0,WCMB,False,False,False,O,M,B,28.0,0.0,1.0,9.0,1.0,False,U,U,U,U,U,U,Y,New,454.0,1002618,False,True,False,False,False,False,False,False,False,1
96.5525,1088.25,49.99,3.2175,152.25,30.45,30.45,0.0,0.0975,-337.25,-37.2025,9.6666666667,False,8.0,False,40.666666667,False,183.0,False,224.0,0.0,0.3333333333,0.3333333333,0.0333333333,94.333333333,0.0,289.58333333,0.0,286.89666667,46.666666667,48.046666667,29.0,49.66,173.0,False,240.57333333,False,230.66666667,False,335.90666667,False,17.666666667,224.0,False,8.3333333333,True,40,1,1,Y,A,N,0.0,0.0,20669,35613.0,3296.49,3222.64,35353.0,20488,84.81,930.34,539.16,1201,688,109,1306.0,711.0,116.0,STLSTL314,MIDWEST AREA,Y,R,99.989990234375,4.0,3.0,WCMB,True,False,False,O,S,M,48.0,52.0,4.0,8.0,3.0,False,I,U,U,U,U,Y,Y,New,105.0,1002619,False,True,False,False,False,False,False,True,True,1
36.23,30.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.3333333333,False,0.6666666667,False,4.0,True,5.0,False,12.666666667,0.0,0.0,0.0,0.0,2.6666666667,0.0,8.1833333333,0.0,4.9933333333,3.3333333333,2.34,1.0,2.0366666667,15.666666667,False,12.123333333,False,2.0,False,1.0533333333,False,1.0,12.666666667,False,0.0,False,44,2,2,N,A,N,0.0,0.0,942,1593.0,1601.53,1542.34,1538.0,907,36.72,36.62,21.6,33,27,36,31.0,20.0,36.0,DALDAL214,DALLAS AREA,Y,N,149.989990234375,2.0,2.0,WCMB,True,False,True,O,S,U,38.0,38.0,2.0,9.0,2.0,False,N,Y,Y,U,U,U,Y,New,74.0,1002620,False,True,False,False,False,True,False,False,False,1
50.83,707.25,59.99,0.7425,0.0,0.0,0.0,0.0,0.0975,-197.25,0.15,1.3333333333,False,0.3333333333,False,3.6666666667,False,9.6666666667,False,41.333333333,0.0,0.0,0.0,0.0,3.0,0.0,106.06333333,0.0,46.523333333,22.333333333,26.616666667,1.3333333333,6.2366666667,25.0,False,84.333333333,False,26.0,False,68.253333333,False,1.6666666667,41.333333333,False,0.6666666667,False,42,1,1,Y,A,N,0.0,0.0,7327,21826.0,2624.59,2471.14,20989.0,7026,70.6,599.69,200.74,773,219,51,797.0,235.0,59.0,SANAUS512,CENTRAL/SOUTH TEXAS AREA,Y,N,199.989990234375,2.0,2.0,WCMB,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,H,U,U,U,U,U,N,UNKNOWN,397.0,1002621,False,True,False,False,False,False,False,False,False,2
48.1775,242.0,42.49,0.495,19.25,4.8125,4.8125,0.0,0.0,58.0,-5.6875,6.0,False,0.3333333333,False,22.666666667,False,40.333333333,False,85.333333333,0.0,0.0,0.0,0.0,28.333333333,0.0,117.85,0.0,30.283333333,10.333333333,7.1066666667,3.3333333333,3.0166666667,86.333333333,False,113.67333333,False,24.666666667,False,34.46,False,6.3333333333,85.333333333,False,0.0,False,38,2,2,Y,A,N,0.0,0.0,4449,8217.0,1748.14,1693.99,8068.0,4365,47.06,224.11,121.25,223,118,50,204.0,107.0,48.0,NNYBUF716,GREAT LAKES AREA,Y,N,29.989990234375,3.0,2.0,UNKW,True,False,True,O,S,M,46.0,46.0,5.0,9.0,3.0,True,N,U,U,U,Y,Y,Y,New,690.0,1002622,False,True,False,False,False,True,False,True,True,2
69.505,1146.75,59.99,2.475,43.0,12.9,12.9,0.0,0.0,335.25,-10.215,1.6666666667,False,15.333333333,False,37.0,False,88.333333333,False,271.0,0.0,6.6666666667,8.6666666667,5.7466666667,24.666666667,0.0,454.76666667,0.0,321.69333333,57.0,87.27,12.0,33.586666667,214.66666667,False,423.38333333,False,144.66666667,False,353.07,False,17.0,271.0,False,6.3333333333,False,44,2,2,Y,A,N,0.0,0.0,8146,23621.0,2568.26,2506.58,23600.0,8134,59.68,561.9,193.67,1035,381,73,1025.0,385.0,65.0,SANSAN210,CENTRAL/SOUTH TEXAS AREA,Y,N,149.989990234375,3.0,2.0,WCMB,False,False,False,O,S,U,48.0,30.0,4.0,9.0,2.0,False,U,U,U,U,U,U,Y,New,405.0,1002623,False,True,False,False,False,True,True,False,False,1
57.3025,509.75,44.99,2.7225,41.5,16.6,16.6,0.0,0.0,95.25,-8.5625,4.3333333333,False,6.6666666667,False,16.333333333,False,33.666666667,False,92.333333333,0.0,0.3333333333,0.3333333333,0.3166666667,9.6666666667,0.0,293.97666667,0.0,124.09666667,18.666666667,16.136666667,1.3333333333,4.4366666667,58.333333333,False,191.43666667,False,67.0,False,226.63666667,False,11.0,92.333333333,False,0.3333333333,False,40,1,1,N,A,N,0.0,0.0,5836,13643.0,1969.0,1900.89,13406.0,5745,50.02,352.79,151.18,478,115,60,417.0,109.0,62.0,MIADEL561,SOUTH FLORIDA AREA,N,N,29.989990234375,2.0,2.0,WC,False,False,False,O,S,M,46.0,42.0,3.0,6.0,2.0,False,J,U,U,U,Y,U,Y,New,691.0,1002624,False,True,False,False,False,False,False,False,False,1
12.3025,69.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,-69.0,-12.3025,0.0,False,0.0,False,1.6666666667,False,1.3333333333,False,1.6666666667,0.0,0.0,0.0,0.0,1.3333333333,0.0,3.5733333333,0.0,0.1666666667,0.0,0.0,0.0,0.0,1.0,False,0.3533333333,False,1.0,False,3.3866666667,False,0.0,1.6666666667,False,0.0,False,38,1,1,N,EA,Y,0.0,0.0,198,1055.0,210.2,210.2,1055.0,198,19.11,95.91,18.0,92,13,17,176.0,33.0,35.0,PHIWIL302,PHILADELPHIA AREA,Y,N,59.989990234375,2.0,2.0,WCMB,True,False,False,O,M,U,44.0,18.0,2.0,3.0,1.0,False,Z,U,U,U,U,Y,Y,UNKNOWN,193.0,1002625,False,True,False,False,False,False,False,False,False,2
18.115,18.25,16.99,0.0,0.0,0.0,0.0,0.0,0.0,6.75,3.375,0.0,False,0.0,False,1.3333333333,False,4.0,False,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3866666667,0.0,4.28,0.0,0.0,0.0,0.0,8.0,False,7.2266666667,False,1.3333333333,False,0.44,False,0.0,6.0,False,0.0,False,44,1,1,Y,A,N,0.0,0.0,755,1243.0,794.69,771.67,1239.0,753,18.37,29.5,17.93,16,12,17,15.0,10.0,18.0,DENDEN303,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,199.989990234375,2.0,2.0,WCMB,True,False,True,O,S,M,46.0,40.0,2.0,9.0,0.0,True,O,U,Y,Y,U,U,Y,New,604.0,1002626,False,True,False,False,False,True,False,True,True,2
34.965,173.0,32.49,2.475,0.0,0.0,0.0,0.0,0.0,-3.0,2.475,0.3333333333,False,0.0,False,5.6666666667,False,25.333333333,False,44.333333333,0.0,0.0,0.0,0.0,16.333333333,0.0,61.566666667,0.0,41.256666667,7.3333333333,7.2633333333,0.3333333333,0.11,43.0,False,52.586666667,False,20.0,False,50.236666667,False,0.3333333333,44.333333333,False,0.0,False,42,2,1,Y,A,N,0.0,0.0,2767,6421.0,1923.0,1880.12,6387.0,2750,48.21,163.77,70.51,174,81,34,182.0,85.0,34.0,SFRSFS650,CALIFORNIA NORTH AREA,Y,N,129.989990234375,7.0,4.0,WCMB,False,False,False,Unknown,Unknown,U,46.0,44.0,2.0,6.0,0.0,False,N,U,U,U,U,U,N,UNKNOWN,33.0,1002627,False,True,False,False,False,False,False,False,False,1
34.4025,413.75,29.99,0.0,0.0,0.0,0.0,0.0,0.0,56.25,-1.1625,3.0,False,0.0,False,13.333333333,False,45.333333333,False,43.333333333,0.0,0.0,0.0,0.0,28.666666667,0.0,98.916666667,0.0,129.68333333,13.666666667,14.896666667,8.0,19.386666667,43.666666667,False,99.993333333,False,35.0,False,128.60666667,False,3.0,43.333333333,False,0.0,False,44,2,2,Y,A,N,0.0,0.0,9958,22668.0,2277.31,1977.81,22558.0,9872,47.09,537.1,235.05,395,134,35,391.0,143.0,34.0,NYCQUE917,NEW YORK CITY AREA,Y,R,99.989990234375,13.0,5.0,WCMB,True,False,False,O,S,S,36.0,0.0,2.0,6.0,1.0,True,N,U,U,U,Y,U,Y,New,231.0,1002628,False,True,False,False,False,True,True,True,True,2
135.305,2037.0,61.2725,0.0,175.75,70.3,70.3,0.0,1.6075,47.0,17.075,26.333333333,False,2.0,False,154.66666667,False,406.33333333,False,445.33333333,0.0,5.0,9.3333333333,7.0133333333,250.33333333,2.0,697.99333333,0.0,601.02,57.0,70.343333333,17.0,29.036666667,376.66666667,False,584.04,False,401.66666667,False,714.97,False,28.333333333,445.33333333,False,0.0,False,38,1,1,Y,A,N,0.0,0.0,27349,48830.0,3438.22,3386.02,48583.0,27186,94.06,1349.53,755.17,2021,1012,130,1922.0,983.0,118.0,NYCQUE917,NEW YORK CITY AREA,Y,R,129.989990234375,5.0,3.0,WCMB,False,False,False,Unknown,M,U,30.0,86.0,4.0,3.0,0.0,False,N,U,U,Y,U,U,Y,UNKNOWN,87.0,1002629,False,True,False,False,False,False,False,False,False,0
30.9475,253.5,30.0,0.2475,2.0,0.7,0.7,0.0,0.0,5.5,-0.9475,2.0,False,2.0,False,65.666666667,False,23.666666667,False,105.0,0.3333333333,6.0,6.0,3.0433333333,17.0,0.0,103.72666667,0.01,16.91,6.6666666667,3.31,0.3333333333,0.06,68.333333333,False,65.07,False,58.333333333,True,55.566666667,True,4.0,105.33333333,False,0.0,False,44,1,1,Y,A,N,0.0,0.0,4598,9213.0,1417.39,1381.5,9115.0,4535,33.7,222.32,110.61,252,143,31,283.0,150.0,31.0,PHITRT609,PHILADELPHIA AREA,Y,N,149.989990234375,2.0,2.0,WCMB,False,False,False,O,S,M,34.0,34.0,5.0,3.0,2.0,False,I,U,U,U,U,U,Y,UNKNOWN,234.0,1002630,False,True,False,False,False,False,False,True,True,1
104.765,316.0,109.99,4.455,0.0,0.0,0.0,0.0,0.32,120.0,3.145,2.3333333333,False,1.6666666667,False,10.333333333,False,35.333333333,False,109.0,0.0,0.0,0.0,0.0,20.0,0.0,143.48666667,0.0,76.83,41.0,43.106666667,11.333333333,35.28,66.666666667,False,122.75,False,65.666666667,False,97.566666667,False,4.0,109.0,False,1.3333333333,False,40,1,1,U,A,N,4.0,4.0,8111,21523.0,4535.67,4489.26,21512.0,8108,124.7,597.56,225.22,276,128,104,311.0,132.0,107.0,NYCQUE917,NEW YORK CITY AREA,Y,N,199.989990234375,4.0,3.0,WCMB,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,N,U,U,U,U,U,N,UNKNOWN,541.0,1002632,False,True,False,False,False,False,False,False,False,1
84.01,211.25,79.7475,0.2475,33.0,8.25,8.25,0.0,0.0,-211.25,-40.02,0.6666666667,False,1.6666666667,False,8.0,False,15.333333333,False,37.0,0.0,0.0,0.0,0.0,7.3333333333,0.0,77.52,0.0,32.843333333,4.0,2.8766666667,4.0,13.39,28.333333333,False,45.963333333,False,23.666666667,False,64.4,False,2.3333333333,37.0,False,0.0,True,38,5,5,N,A,N,0.0,0.0,5954,13531.0,2500.59,2449.09,13455.0,5932,68.03,373.75,164.78,282,116,98,352.0,158.0,94.0,SANSAN210,CENTRAL/SOUTH TEXAS AREA,Y,N,149.989990234375,2.0,2.0,WCMB,True,False,False,O,S,M,50.0,50.0,2.0,8.0,1.0,False,I,U,U,U,U,U,Y,New,397.0,1002633,False,True,False,False,False,True,False,True,True,2
99.555,648.25,69.99,5.1975,72.5,16.205,15.62,0.585,2.735,-295.25,-13.535,11.333333333,False,13.333333333,False,34.0,True,63.333333333,False,243.33333333,1.3333333333,1.0,1.0,0.7266666667,27.0,0.6666666667,325.52333333,0.0966666667,114.66666667,45.0,40.886666667,24.666666667,36.59,282.0,True,403.72666667,True,22.666666667,False,36.463333333,False,24.666666667,244.66666667,False,2.6666666667,False,38,1,1,Y,C,N,9.0,17.0,9333,18036.0,3310.55,3170.58,17655.0,9095,88.07,490.42,252.64,747,377,104,560.0,283.0,91.0,SANAUS512,CENTRAL/SOUTH TEXAS AREA,T,N,99.989990234375,4.0,3.0,WCMB,False,False,False,O,Unknown,U,56.0,30.0,2.0,6.0,1.0,False,S,U,U,U,U,U,Y,New,97.0,1002634,False,True,False,False,False,False,False,False,False,1
57.045,423.5,32.49,2.97,74.0,18.57,18.375,0.195,0.0,291.5,-0.215,6.0,False,3.6666666667,False,10.0,False,70.666666667,False,67.333333333,0.0,0.0,0.0,0.0,30.333333333,0.0,136.96666667,0.0,150.61,16.0,13.353333333,13.0,22.003333333,102.0,False,223.05333333,False,32.333333333,False,64.523333333,False,9.6666666667,67.333333333,False,1.0,True,42,2,2,U,B,N,0.0,0.0,10872,26114.0,2577.96,2458.88,25510.0,10474,61.47,637.75,261.85,326,148,57,393.0,176.0,51.0,DALDAL214,DALLAS AREA,Y,R,99.989990234375,3.0,3.0,WCMB,True,False,False,O,S,S,56.0,54.0,3.0,5.0,1.0,True,N,U,U,U,U,U,Y,New,41.0,1002635,False,True,True,True,False,True,True,True,True,2
31.8675,38.5,29.99,1.2375,0.0,0.0,0.0,0.0,0.64,-38.5,-1.8775,0.6666666667,False,0.0,False,0.3333333333,False,0.6666666667,False,2.0,0.0,0.0,0.0,0.0,0.6666666667,0.0,14.106666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.1233333333,False,1.0,False,12.983333333,False,0.6666666667,2.0,False,0.0,True,40,1,1,N,A,N,0.0,0.0,728,1953.0,1158.69,1134.03,1952.0,727,29.84,51.37,19.13,51,12,33,65.0,20.0,33.0,SFRSCL408,CALIFORNIA NORTH AREA,Y,R,9.98999786376953,2.0,2.0,UNKW,False,False,False,O,S,M,60.0,60.0,3.0,5.0,2.0,False,N,U,U,U,U,U,Y,New,525.0,1002636,False,True,False,False,False,False,True,True,True,2
65.9525,462.0,54.99,0.99,1.75,0.7,0.7,0.0,11.7725,-180.0,7.7475,2.3333333333,False,0.6666666667,False,7.3333333333,False,30.666666667,False,58.0,0.0,1.3333333333,34.666666667,34.08,10.333333333,0.6666666667,362.98333333,0.0,134.6,13.666666667,15.143333333,5.6666666667,16.753333333,60.0,False,130.66,False,27.666666667,False,366.93666667,False,3.0,58.0,False,0.3333333333,False,44,2,2,N,A,N,0.0,0.0,2620,8368.0,1817.42,1780.46,8343.0,2603,55.64,260.72,81.34,522,98,63,527.0,100.0,95.0,OKCTUL918,DALLAS AREA,Y,N,149.989990234375,3.0,2.0,WCMB,False,False,False,R,S,S,36.0,0.0,1.0,3.0,0.0,False,S,U,U,U,U,U,Y,UNKNOWN,596.0,1002637,False,True,False,False,False,True,False,False,False,1
59.42,1329.75,55.0,0.0,0.0,0.0,0.0,0.0,0.4875,-125.75,0.39,9.0,False,6.0,False,49.666666667,False,213.66666667,False,283.0,0.0,0.0,0.0,0.0,65.333333333,0.6666666667,416.39333333,0.0,450.50666667,70.0,92.76,57.333333333,106.97333333,368.33333333,False,627.60666667,False,126.66666667,False,239.29333333,False,15.0,283.0,False,7.0,True,38,2,2,N,BA,N,0.0,0.0,16371,32031.0,2198.11,2139.17,31986.0,16350,62.92,940.76,480.88,1372,709,59,1344.0,691.0,59.0,DALDAL214,DALLAS AREA,Y,N,149.989990234375,5.0,3.0,WCMB,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,H,U,U,U,U,U,N,UNKNOWN,8.0,1002638,False,True,False,False,False,False,False,False,False,1
49.99,607.75,49.99,0.0,0.0,0.0,0.0,0.0,0.0,56.25,0.0,5.6666666667,False,3.3333333333,False,25.0,False,54.666666667,False,63.0,0.0,14.0,16.333333333,9.0666666667,20.666666667,0.0,104.81333333,0.0,132.17333333,7.3333333333,2.6366666667,16.666666667,57.843333333,64.333333333,False,114.29666667,False,50.333333333,False,122.69,False,9.0,63.0,False,0.0,True,44,1,1,Y,B,N,0.0,0.0,4966,15242.0,1221.33,1149.42,14985.0,4845,45.98,599.4,193.8,589,205,50,721.0,254.0,50.0,SANMCA210,CENTRAL/SOUTH TEXAS AREA,N,N,129.989990234375,5.0,4.0,WCMB,False,False,False,O,S,M,36.0,38.0,6.0,4.0,0.0,False,H,U,Y,Y,Y,U,Y,UNKNOWN,72.0,1002639,False,True,False,False,False,False,False,False,False,1
63.01,385.5,49.9975,0.0,48.75,13.0125,13.0125,0.0,0.0,392.5,39.03,5.3333333333,False,2.3333333333,False,27.0,False,37.333333333,False,102.33333333,0.0,0.6666666667,0.6666666667,0.5833333333,16.333333333,0.3333333333,161.03333333,0.0,76.756666667,11.666666667,12.113333333,2.6666666667,9.09,88.666666667,False,149.55666667,False,46.0,False,88.233333333,False,7.6666666667,102.33333333,False,2.0,False,42,2,1,Y,A,N,0.0,0.0,6459,16500.0,2964.3,2803.73,16382.0,6395,70.09,409.55,159.88,255,120,50,329.0,152.0,50.0,SANAUS512,CENTRAL/SOUTH TEXAS AREA,N,R,79.989990234375,3.0,3.0,WCMB,False,False,False,Unknown,Unknown,U,0.0,0.0,0.0,6.0,0.0,False,B,U,U,U,U,U,N,UNKNOWN,162.0,1002640,False,True,False,False,False,False,False,False,False,2
49.99,179.0,59.99,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,False,0.6666666667,False,7.3333333333,False,65.0,False,63.0,0.0,0.0,0.0,0.0,42.0,0.6666666667,69.393333333,0.0,67.533333333,27.333333333,19.253333333,22.0,21.173333333,100.66666667,False,120.56,False,23.333333333,False,16.366666667,False,3.6666666667,63.0,False,0.0,False,44,4,4,Y,A,N,0.0,0.0,5047,7926.0,2194.04,2140.25,7812.0,4970,50.96,186.0,118.33,180,99,50,185.0,109.0,51.0,NYCBRO917,NEW YORK CITY AREA,Y,N,149.989990234375,3.0,3.0,WCMB,False,False,False,O,S,U,0.0,0.0,2.0,4.0,0.0,False,H,U,U,U,U,U,Y,New,367.0,1002641,False,True,False,False,False,True,False,False,False,2
29.99,95.75,29.99,0.0,0.0,0.0,0.0,0.0,0.0,-45.75,0.0,0.0,False,1.3333333333,False,14.666666667,False,10.0,False,26.0,0.0,0.0,0.0,0.0,4.6666666667,0.0,53.516666667,0.0,17.82,7.3333333333,4.37,4.0,3.19,24.0,False,41.86,False,12.0,False,29.476666667,False,1.3333333333,26.0,False,0.0,False,42,1,1,Y,A,N,0.0,0.0,1611,3503.0,1043.47,1025.41,3503.0,1611,34.18,116.77,53.7,111,53,30,93.0,43.0,30.0,SANSAN210,CENTRAL/SOUTH TEXAS AREA,N,N,29.989990234375,1.0,1.0,UNKW,True,False,True,O,S,M,40.0,34.0,2.0,6.0,1.0,False,N,U,U,U,U,U,Y,New,1250.0,1002642,False,False,False,False,False,True,False,True,True,2
68.275,580.25,59.99,3.7125,48.25,14.475,14.475,0.0,0.0975,458.75,44.565,1.3333333333,False,3.0,False,8.6666666667,False,19.666666667,False,91.333333333,0.0,0.0,0.0,0.0,5.6666666667,0.0,194.68666667,0.0,87.183333333,25.0,28.466666667,12.0,37.143333333,68.333333333,False,184.94333333,False,42.0,False,96.926666667,False,4.3333333333,91.333333333,False,2.0,True,44,1,1,N,A,N,0.0,0.0,5539,19597.0,2675.56,2599.53,19244.0,5493,61.89,458.19,130.79,427,121,53,350.0,111.0,52.0,DALFTW817,DALLAS AREA,Y,R,99.989990234375,3.0,3.0,WCMB,False,False,False,Unknown,S,M,0.0,0.0,1.0,9.0,0.0,False,U,U,U,Y,U,U,Y,UNKNOWN,133.0,1002643,False,True,False,False,False,False,False,False,False,2
33.25,44.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.25,0.0,0.6666666667,False,0.0,False,4.3333333333,False,3.3333333333,False,16.666666667,0.0,0.0,0.0,0.0,1.3333333333,0.0,24.126666667,0.0,4.69,5.0,3.9533333333,0.3333333333,0.3333333333,15.333333333,False,26.22,False,4.0,False,2.5966666667,False,0.6666666667,16.666666667,False,0.0,False,42,2,1,Y,A,N,0.0,0.0,1836,3540.0,1407.24,1347.19,3424.0,1762,33.68,85.6,44.05,46,22,33,72.0,33.0,33.0,MILMIL414,CHICAGO AREA,N,N,29.989990234375,1.0,1.0,UNKW,True,False,True,Unknown,S,A,30.0,32.0,2.0,8.0,1.0,False,G,U,U,U,U,U,N,UNKNOWN,1250.0,1002644,False,False,False,False,False,False,False,False,False,2
20.0725,39.75,16.99,2.2275,2.0,0.7,0.7,0.0,0.0,13.25,2.6875,0.6666666667,False,0.3333333333,False,5.0,False,0.6666666667,False,14.333333333,0.0,0.0,0.0,0.0,0.6666666667,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,13.666666667,False,13.136666667,False,1.0,False,0.6133333333,False,1.0,14.333333333,False,0.0,True,38,1,1,Y,A,N,0.0,0.0,587,1117.0,744.23,703.89,1039.0,561,19.55,28.86,15.58,35,17,19,23.0,12.0,18.0,PHXPHX602,SOUTHWEST AREA,N,N,29.989990234375,1.0,1.0,UNKW,True,False,True,O,S,M,0.0,0.0,2.0,7.0,0.0,False,N,U,U,U,U,U,Y,New,1142.0,1002645,False,False,True,True,False,False,True,False,False,2
43.9175,430.5,29.99,0.0,61.0,21.35,21.35,0.0,0.0,47.5,-20.8175,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,False,0.0,True,44,1,1,N,B,N,0.0,0.0,6952,14086.0,1676.81,1615.88,13969.0,6898,38.47,332.6,164.24,415,140,51,411.0,145.0,50.0,NOLKEN504,HOUSTON AREA,T,N,99.989990234375,2.0,2.0,WCMB,False,False,False,O,Unknown,S,58.0,32.0,4.0,3.0,0.0,True,Z,U,U,U,U,U,Y,UNKNOWN,169.0,1002646,False,True,False,False,False,True,False,True,True,2
72.285,235.5,69.99,0.2475,0.0,0.0,0.0,0.0,1.41,81.5,-1.305,12.333333333,False,0.3333333333,False,6.0,False,15.666666667,False,92.333333333,0.0,1.6666666667,2.0,0.5833333333,8.6666666667,0.0,97.463333333,0.0,24.213333333,24.333333333,16.033333333,5.0,14.336666667,62.333333333,False,69.42,False,43.666666667,False,52.256666667,False,12.666666667,92.333333333,False,0.0,True,38,2,2,N,BA,N,0.0,0.0,5395,13838.0,2791.56,2719.61,13667.0,5332,75.54,379.64,148.11,208,118,73,173.0,99.0,72.0,NYCBRO917,NEW YORK CITY AREA,N,N,79.989990234375,4.0,2.0,WC,False,False,False,O,M,B,36.0,0.0,1.0,1.0,0.0,False,I,U,U,U,U,U,Y,UNKNOWN,555.0,1002647,False,True,False,False,False,False,True,False,False,2
36.645,176.75,39.99,3.2175,0.0,0.0,0.0,0.0,0.0,-78.75,-1.425,2.0,False,0.3333333333,False,16.333333333,False,12.666666667,False,83.0,0.0,0.3333333333,8.0,7.9266666667,7.3333333333,0.0,110.18,0.0,13.283333333,1.6666666667,0.7533333333,0.6666666667,0.6566666667,59.333333333,False,71.916666667,False,33.0,False,51.543333333,False,2.3333333333,83.0,False,0.0,True,40,1,1,N,B,N,0.0,0.0,3498,6796.0,1518.96,1466.42,6691.0,3432,38.59,176.08,90.32,203,101,37,177.0,85.0,36.0,SFRSRO707,CALIFORNIA NORTH AREA,N,N,29.989990234375,1.0,1.0,UNKW,False,False,False,O,Unknown,B,46.0,0.0,1.0,8.0,2.0,False,S,U,U,U,U,U,N,UNKNOWN,1204.0,1002648,False,False,False,False,False,False,False,False,False,2
